UavEast	UavNorth
[meter]	[meter]
748647	3638711
748647	3638711
748639	3638717
748639	3638717
748639	3638717
748639	3638717
748639	3638717
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748631	3638722
748623	3638728
748623	3638728
748623	3638728
748623	3638728
748623	3638728
748615	3638735
748615	3638735
748615	3638735
748615	3638735
748615	3638735
748607	3638740
748607	3638740
748607	3638740
748607	3638740
748607	3638740
748607	3638740
748607	3638740
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748591	3638751
748591	3638751
748591	3638751
748591	3638751
748591	3638751
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748582	3638757
748575	3638762
748575	3638762
748575	3638762
748575	3638762
748575	3638762
748567	3638767
748567	3638767
748567	3638767
748567	3638767
748567	3638767
748559	3638772
748559	3638772
748559	3638772
748559	3638772
748559	3638772
748559	3638772
748559	3638772
748550	3638778
748550	3638778
748550	3638778
748550	3638778
748550	3638778
748550	3638778
748542	3638782
748542	3638782
748542	3638782
748542	3638782
748533	3638787
748533	3638787
748533	3638787
748533	3638787
748533	3638787
748533	3638787
748533	3638787
748533	3638787
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748525	3638791
748507	3638800
748507	3638800
748507	3638800
748507	3638800
748507	3638800
748499	3638805
748499	3638805
748499	3638805
748499	3638805
748499	3638805
748491	3638808
748491	3638808
748491	3638808
748491	3638808
748491	3638808
748491	3638808
748491	3638808
748481	3638813
748481	3638813
748481	3638813
748481	3638813
748481	3638813
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748464	3638821
748464	3638821
748464	3638821
748464	3638821
748464	3638821
748464	3638821
748464	3638821
748464	3638821
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748455	3638824
748445	3638829
748445	3638829
748445	3638829
748445	3638829
748445	3638829
748437	3638832
748437	3638832
748437	3638832
748437	3638832
748437	3638832
748429	3638836
748429	3638836
748429	3638836
748429	3638836
748429	3638836
748429	3638836
748429	3638836
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748409	3638842
748409	3638842
748409	3638842
748409	3638842
748409	3638842
748401	3638845
748401	3638845
748401	3638845
748401	3638845
748401	3638845
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748392	3638847
748384	3638851
748384	3638851
748384	3638851
748384	3638851
748384	3638851
748373	3638854
748373	3638854
748373	3638854
748373	3638854
748373	3638854
748373	3638854
748373	3638854
748373	3638854
748364	3638856
748364	3638856
748364	3638856
748364	3638856
748364	3638856
748356	3638859
748356	3638859
748356	3638859
748356	3638859
748356	3638859
748356	3638859
748356	3638859
748347	3638862
748347	3638862
748347	3638862
748347	3638862
748347	3638862
748336	3638864
748336	3638864
748336	3638864
748336	3638864
748336	3638864
748336	3638864
748336	3638864
748336	3638864
748327	3638866
748327	3638866
748327	3638866
748327	3638866
748327	3638866
748318	3638868
748318	3638868
748318	3638868
748318	3638868
748318	3638868
748318	3638868
748318	3638868
748318	3638868
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748300	3638872
748289	3638875
748289	3638875
748289	3638875
748289	3638875
748289	3638875
748281	3638876
748281	3638876
748281	3638876
748281	3638876
748281	3638876
748270	3638878
748270	3638878
748270	3638878
748270	3638878
748270	3638878
748261	3638879
748261	3638879
748261	3638879
748261	3638879
748261	3638879
748261	3638879
748261	3638879
748261	3638879
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748250	3638881
748242	3638882
748242	3638882
748242	3638882
748242	3638882
748242	3638882
748242	3638882
748242	3638882
748233	3638883
748233	3638883
748233	3638883
748233	3638883
748233	3638883
748223	3638884
748223	3638884
748223	3638884
748223	3638884
748223	3638884
748214	3638885
748214	3638885
748214	3638885
748214	3638885
748214	3638885
748214	3638885
748214	3638885
748214	3638885
748206	3638886
748206	3638886
748206	3638886
748206	3638886
748206	3638886
748195	3638887
748195	3638887
748195	3638887
748195	3638887
748195	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748186	3638887
748176	3638887
748176	3638887
748176	3638887
748176	3638887
748176	3638887
748167	3638888
748167	3638888
748167	3638888
748167	3638888
748167	3638888
748141	3638889
748141	3638889
748141	3638889
748132	3638889
748132	3638889
748132	3638889
748132	3638889
748132	3638889
748132	3638889
748132	3638889
748132	3638889
748122	3638888
748122	3638888
748122	3638888
748122	3638888
748122	3638888
748114	3638888
748114	3638888
748114	3638888
748114	3638888
748114	3638888
748105	3638888
748105	3638888
748105	3638888
748105	3638888
748105	3638888
748105	3638888
748105	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748096	3638888
748086	3638887
748086	3638887
748086	3638887
748086	3638887
748086	3638887
748077	3638886
748077	3638886
748077	3638886
748077	3638886
748077	3638886
748077	3638886
748077	3638886
748077	3638886
748069	3638886
748069	3638886
748069	3638886
748069	3638886
748069	3638886
748060	3638885
748060	3638885
748060	3638885
748060	3638885
748060	3638885
748060	3638885
748060	3638885
748060	3638885
748050	3638884
748050	3638884
748050	3638884
748050	3638884
748050	3638884
748041	3638883
748041	3638883
748041	3638883
748041	3638883
748041	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748033	3638883
748025	3638881
748025	3638881
748025	3638881
748025	3638881
748025	3638881
748014	3638880
748014	3638880
748014	3638880
748014	3638880
748014	3638880
748014	3638880
748014	3638880
748005	3638878
748005	3638878
748005	3638878
748005	3638878
748005	3638878
748005	3638878
748005	3638878
748005	3638878
747998	3638877
747998	3638877
747998	3638877
747998	3638877
747998	3638877
747989	3638875
747989	3638875
747989	3638875
747989	3638875
747989	3638875
747980	3638873
747980	3638873
747980	3638873
747980	3638873
747980	3638873
747980	3638873
747980	3638873
747971	3638871
747971	3638871
747971	3638871
747971	3638871
747971	3638871
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747962	3638870
747954	3638868
747954	3638868
747954	3638868
747954	3638868
747954	3638868
747954	3638868
747945	3638866
747945	3638866
747945	3638866
747945	3638866
747945	3638866
747945	3638866
747945	3638866
747937	3638863
747937	3638863
747937	3638863
747937	3638863
747937	3638863
747928	3638862
747928	3638862
747928	3638862
747928	3638862
747928	3638862
747928	3638862
747928	3638862
747928	3638862
747919	3638860
747919	3638860
747919	3638860
747919	3638860
747919	3638860
747911	3638857
747911	3638857
747911	3638857
747911	3638857
747911	3638857
747911	3638857
747911	3638857
747902	3638854
747902	3638854
747902	3638854
747902	3638854
747902	3638854
747895	3638852
747895	3638852
747895	3638852
747895	3638852
747895	3638852
747895	3638852
747895	3638852
747895	3638852
747886	3638849
747886	3638849
747886	3638849
747886	3638849
747886	3638849
747886	3638849
747886	3638849
747877	3638847
747877	3638847
747877	3638847
747877	3638847
747877	3638847
747869	3638844
747869	3638844
747869	3638844
747869	3638844
747869	3638844
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747861	3638841
747853	3638839
747853	3638839
747853	3638839
747853	3638839
747844	3638835
747844	3638835
747844	3638835
747844	3638835
747844	3638835
747844	3638835
747836	3638832
747836	3638832
747836	3638832
747836	3638832
747836	3638832
747836	3638832
747836	3638832
747828	3638828
747828	3638828
747828	3638828
747828	3638828
747828	3638828
747828	3638828
747828	3638828
747828	3638828
747821	3638826
747821	3638826
747821	3638826
747821	3638826
747821	3638826
747821	3638826
747821	3638826
747812	3638822
747812	3638822
747812	3638822
747812	3638822
747812	3638822
747804	3638819
747804	3638819
747804	3638819
747804	3638819
747804	3638819
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747796	3638815
747788	3638812
747788	3638812
747788	3638812
747788	3638812
747788	3638812
747788	3638812
747788	3638812
747779	3638807
747779	3638807
747779	3638807
747779	3638807
747779	3638807
747779	3638807
747779	3638807
747779	3638807
747772	3638805
747772	3638805
747772	3638805
747772	3638805
747772	3638805
747772	3638805
747772	3638805
747764	3638801
747764	3638801
747764	3638801
747764	3638801
747764	3638801
747757	3638797
747757	3638797
747757	3638797
747757	3638797
747757	3638797
747749	3638792
747749	3638792
747749	3638792
747749	3638792
747749	3638792
747749	3638792
747749	3638792
747749	3638792
747742	3638788
747742	3638788
747742	3638788
747742	3638788
747742	3638788
747735	3638785
747735	3638785
747735	3638785
747735	3638785
747735	3638785
747735	3638785
747735	3638785
747735	3638785
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747728	3638781
747720	3638776
747720	3638776
747720	3638776
747720	3638776
747720	3638776
747712	3638771
747712	3638771
747712	3638771
747712	3638771
747712	3638771
747712	3638771
747712	3638771
747705	3638767
747705	3638767
747705	3638767
747705	3638767
747705	3638767
747698	3638763
747698	3638763
747698	3638763
747698	3638763
747698	3638763
747690	3638757
747690	3638757
747690	3638757
747690	3638757
747690	3638757
747690	3638757
747690	3638757
747690	3638757
747683	3638753
747683	3638753
747683	3638753
747683	3638753
747683	3638753
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747676	3638748
747670	3638745
747670	3638745
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747663	3638740
747656	3638735
747656	3638735
747656	3638735
747656	3638735
747656	3638735
747656	3638735
747649	3638730
747649	3638730
747649	3638730
747649	3638730
747649	3638730
747649	3638730
747649	3638730
747643	3638725
747643	3638725
747643	3638725
747643	3638725
747643	3638725
747635	3638719
747635	3638719
747635	3638719
747635	3638719
747635	3638719
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747627	3638713
747621	3638708
747621	3638708
747621	3638708
747621	3638708
747621	3638708
747614	3638703
747614	3638703
747614	3638703
747614	3638703
747614	3638703
747608	3638698
747608	3638698
747608	3638698
747608	3638698
747608	3638698
747600	3638692
747600	3638692
747600	3638692
747600	3638692
747600	3638692
747600	3638692
747600	3638692
747594	3638686
747594	3638686
747594	3638686
747594	3638686
747594	3638686
747594	3638686
747594	3638686
747594	3638686
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747588	3638681
747583	3638675
747583	3638675
747583	3638675
747583	3638675
747583	3638675
747575	3638668
747575	3638668
747575	3638668
747575	3638668
747575	3638668
747570	3638664
747570	3638664
747570	3638664
747570	3638664
747570	3638664
747564	3638658
747564	3638658
747564	3638658
747564	3638658
747564	3638658
747564	3638658
747564	3638658
747558	3638653
747558	3638653
747558	3638653
747558	3638653
747558	3638653
747558	3638653
747552	3638647
747552	3638647
747552	3638647
747552	3638647
747552	3638647
747552	3638647
747552	3638647
747547	3638642
747547	3638642
747547	3638642
747547	3638642
747547	3638642
747547	3638642
747547	3638642
747547	3638642
747540	3638635
747540	3638635
747540	3638635
747540	3638635
747540	3638635
747534	3638628
747534	3638628
747534	3638628
747534	3638628
747534	3638628
747530	3638623
747530	3638623
747530	3638623
747530	3638623
747530	3638623
747530	3638623
747530	3638623
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747524	3638617
747518	3638610
747518	3638610
747518	3638610
747513	3638604
747513	3638604
747513	3638604
747513	3638604
747513	3638604
747508	3638598
747508	3638598
747508	3638598
747508	3638598
747508	3638598
747508	3638598
747508	3638598
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747503	3638592
747497	3638584
747497	3638584
747497	3638584
747497	3638584
747497	3638584
747497	3638584
747497	3638584
747497	3638584
747492	3638578
747492	3638578
747492	3638578
747492	3638578
747492	3638578
747488	3638572
747488	3638572
747488	3638572
747488	3638572
747488	3638572
747483	3638566
747483	3638566
747483	3638566
747483	3638566
747483	3638566
747483	3638566
747483	3638566
747483	3638566
747477	3638559
747477	3638559
747477	3638559
747477	3638559
747477	3638559
747477	3638559
747477	3638559
747472	3638553
747472	3638553
747472	3638553
747472	3638553
747472	3638553
747468	3638547
747468	3638547
747468	3638547
747468	3638547
747468	3638547
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747463	3638539
747457	3638532
747457	3638532
747457	3638532
747457	3638532
747457	3638532
747454	3638526
747454	3638526
747454	3638526
747454	3638526
747454	3638526
747450	3638519
747450	3638519
747450	3638519
747450	3638519
747450	3638519
747450	3638519
747450	3638519
747450	3638519
747445	3638513
747445	3638513
747445	3638513
747445	3638513
747445	3638513
747445	3638513
747445	3638513
747440	3638505
747440	3638505
747440	3638505
747440	3638505
747440	3638505
747436	3638499
747436	3638499
747436	3638499
747436	3638499
747436	3638499
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747432	3638493
747429	3638485
747429	3638485
747429	3638485
747429	3638485
